"setting_name","setting_name_wa","setting_val","category","hyouji_jun","editable_flg","hissu_flg","format_regex","description"
"shiwake_tekiyou_naiyou_A011","海外出張旅費精算","<USER>  <SEISANEND>  <TEKIYOU>","仕訳摘要内容","120","1","1","","<USER>：ユーザー名
<SHIYOUSHA>：伝票画面で入力した使用者
<TORIHIKI>：伝票画面で入力した取引名
<TEKIYOU>：伝票画面で入力した摘要
<SEISANSTART>：伝票画面で入力した精算期間開始日
<SEISANEND>：伝票画面で入力した精算期間終了日"
"shiwake_tekiyou_naiyou_A011_1","海外出張旅費精算仮払相殺","<USER>  海外出張旅費精算仮払相殺","仕訳摘要内容","121","1","1","","<USER>：ユーザー名
<SHIYOUSHA>：伝票画面で入力した使用者
<TORIHIKI>：伝票画面で入力した取引名
<TEKIYOU>：伝票画面で入力した摘要
<SEISANSTART>：伝票画面で入力した精算期間開始日
<SEISANEND>：伝票画面で入力した精算期間終了日"
"shiwake_tekiyou_naiyou_A011_2","(仮払未使用)海外出張旅費精算仮払相殺","<USER>  (仮払未使用)海外出張旅費精算仮払相殺","仕訳摘要内容","122","1","1","","<USER>：ユーザー名
<SHIYOUSHA>：伝票画面で入力した使用者"
"shiwake_tekiyou_naiyou_A011_3","海外出張旅費精算仮払残金","<USER>  海外出張旅費精算仮払残金","仕訳摘要内容","123","1","1","","<USER>：ユーザー名
<SHIYOUSHA>：伝票画面で入力した使用者
<TORIHIKI>：伝票画面で入力した取引名
<TEKIYOU>：伝票画面で入力した摘要
<SEISANEND>：伝票画面で入力した精算期間終了日"
"shiwake_tekiyou_naiyou_A012","海外出張伺い申請（仮払申請）","<USER>  <TEKIYOU>","仕訳摘要内容","124","1","1","","<USER>：ユーザー名
<SHIYOUSHA>：伝票画面で入力した使用者
<TORIHIKI>：伝票画面で入力した取引名
<TEKIYOU>：伝票画面で入力した摘要"
"shiwake_tekiyou_naiyou_A006","通勤定期申請","<USER>  <TORIHIKI>","仕訳摘要内容","125","1","1","","<USER>：ユーザー名
<TORIHIKI>：伝票画面で入力した取引名"
"shiwake_tekiyou_naiyou_A009","自動引落伝票","<USER>  <TEKIYOU>","仕訳摘要内容","126","1","1","","<USER>：ユーザー名
<TORIHIKI>：伝票画面で入力した取引名
<TEKIYOU>：伝票画面で入力した摘要
<TORIHIKISAKI>：伝票画面で入力した取引先名"
"shiwake_tekiyou_naiyou_A010","交通費精算","<USER>  <SEISANEND>  <TEKIYOU>","仕訳摘要内容","127","1","1","","<USER>：ユーザー名
<TORIHIKI>：伝票画面で入力した取引名
<TEKIYOU>：伝票画面で入力した摘要
<SEISANSTART>：伝票画面で入力した精算期間開始日
<SEISANEND>：伝票画面で入力した精算期間終了日"
"shiharai_houhou_A001","支払方法(経費立替精算)","1,2","支払方法","128","1","1","(1|2|1,2|2,1)","支払金の支払方法を指定します。（複数指定する場合は、カンマ区切り）
1：現金
2：振込"
"shiharai_houhou_A002","支払方法(経費伺い申請（仮払申請）)","1,2","支払方法","129","1","1","(1|2|1,2|2,1)","仮払金の支払方法を指定します。（複数指定する場合は、カンマ区切り）
1：現金
2：振込"
"shiharai_houhou_A004","支払方法(海外出張旅費・出張旅費・交通費)","1,2","支払方法","130","1","1","(1|2|1,2|2,1)","支払金の支払方法を指定します。（複数指定する場合は、カンマ区切り）
1：現金
2：振込"
"shiharai_houhou_A005","支払方法(海外出張伺い申請（仮払申請）・出張伺い申請（仮払申請）)","1,2","支払方法","131","1","1","(1|2|1,2|2,1)","仮払金の支払方法を指定します。（複数指定する場合は、カンマ区切り）
1：現金
2：振込"
"seikyuu_keijou_nyuuryoku","請求書払い申請(計上日入力)","0","計上日・支払","132","1","1","(0|1)","計上日を申請者が入力するかどうか。
0：経理権限のみ計上日を入力
1：申請者が計上日を入力"
"seikyuu_keijou_seigen","請求書払い申請(申請者の計上日制限)","","計上日・支払","133","1","0","(0|1)","申請者が計上日を入力する場合、
申請者が入力した計上日を制限するかどうかを指定します。
0：しない
1：する
「する」の場合、請求書払い申請締メニューから計上日の締めを行うことができます。
申請者は締め日以前の計上日を入力することはできません。"
"seikyuu_masref","請求書払い申請(取引先マスター参照)","0","計上日・支払","134","1","1","(0|1)","取引先マスター参照をデフォルトでチェックONにするか。
0：しない
1：する"
"seikyuu_shiharaibi_ikkatsu","請求書払い申請（支払日一括登録）","0","計上日・支払","135","1","1","(0|1|2)","支払日を一括登録可能にするかどうかを指定します。
0：不可能
1：可能
2：取引先マスター参照がOFFの伝票のみ可能"
"shiharaiirai_keijou_seigen","支払依頼申請(計上日制限)","","計上日・支払","136","1","0","(0|1)","計上日を制限するかどうかを指定します。
0：しない
1：する
「する」の場合、支払依頼申請締メニューから計上日の締めを行うことができます。
締め日以前の計上日を入力することはできません。"
"shiharaiirai_shiharaibi_ikkatsu","支払依頼申請（支払日一括登録）","0","計上日・支払","137","1","1","(0|1)","支払日を一括登録可能にするかどうかを指定します。
0：不可能
1：可能"
"jidouhiki_keijou_nyuuryoku","自動引落伝票(計上日入力)","0","計上日・支払","138","1","1","(0|1)","計上日を申請者が入力するかどうか。
0：経理権限のみ計上日を入力
1：申請者が計上日を入力"
"jidouhiki_keijou_seigen","自動引落伝票(申請者の計上日制限)","","計上日・支払","139","1","0","(0|1)","申請者が計上日を入力する場合、
申請者が入力した計上日を制限するかどうかを指定します。
0：しない
1：する
「する」の場合、自動引落伝票締メニューから計上日の締めを行うことができます。
申請者は締め日以前の計上日を入力することはできません。"
"keijoubi_default_A001","経費立替精算(計上日入力)","1","計上日・支払","140","1","1","(0|1|2|3)","計上日を申請者が入力するかどうか。
0：経理権限のみ計上日を入力(デフォルトなし)
1：経理権限のみ計上日を入力(デフォルト使用日)
2：経理権限のみ計上日を入力(デフォルト申請日)
3：申請者が計上日を入力"
"keihiseisan_keijou_seigen","経費立替精算(申請者の計上日制限)","","計上日・支払","141","1","0","(0|1)","申請者が計上日を入力する場合、
申請者が入力した計上日を制限するかどうかを指定します。
0：しない
1：する
「する」の場合、経費立替精算締メニューから計上日の締めを行うことができます。
申請者は締め日以前の計上日を入力することはできません。"
"keijoubi_default_A004","出張旅費精算(計上日入力)","1","計上日・支払","142","1","1","(0|1|2|3)","計上日を申請者が入力するかどうか。
0：経理権限のみ計上日を入力(デフォルトなし)
1：経理権限のみ計上日を入力(デフォルト精算期間終了日)
2：経理権限のみ計上日を入力(デフォルト申請日)
3：申請者が計上日を入力"
"ryohiseisan_keijou_seigen","出張旅費精算(申請者の計上日制限)","","計上日・支払","143","1","0","(0|1)","申請者が計上日を入力する場合、
申請者が入力した計上日を制限するかどうかを指定します。
0：しない
1：する
「する」の場合、出張旅費精算締メニューから計上日の締めを行うことができます。
申請者は締め日以前の計上日を入力することはできません。"
"keijoubi_default_A011","海外出張旅費精算(計上日入力)","1","計上日・支払","144","1","1","(0|1|2|3)","計上日を申請者が入力するかどうか。
0：経理権限のみ計上日を入力(デフォルトなし)
1：経理権限のみ計上日を入力(デフォルト精算期間終了日)
2：経理権限のみ計上日を入力(デフォルト申請日)
3：申請者が計上日を入力"
"kaigairyohiseisan_keijou_seigen","海外出張旅費精算(申請者の計上日制限)","","計上日・支払","145","1","0","(0|1)","申請者が計上日を入力する場合、
申請者が入力した計上日を制限するかどうかを指定します。
0：しない
1：する
「する」の場合、海外出張旅費精算締メニューから計上日の締めを行うことができます。
申請者は締め日以前の計上日を入力することはできません。"
"keijoubi_default_A010","交通費精算(計上日入力)","1","計上日・支払","146","1","1","(0|1|2|3)","計上日を申請者が入力するかどうか。
0：経理権限のみ計上日を入力(デフォルトなし)
1：経理権限のみ計上日を入力(精算期間終了日)
2：経理権限のみ計上日を入力(申請日)
3：申請者が計上日を入力"
"koutsuuhiseisan_keijou_seigen","交通費精算(申請者の計上日制限)","","計上日・支払","147","1","0","(0|1)","申請者が計上日を入力する場合、
申請者が入力した計上日を制限するかどうかを指定します。
0：しない
1：する
「する」の場合、交通費精算締メニューから計上日の締めを行うことができます。
申請者は締め日以前の計上日を入力することはできません。"
"keijou_nyuuryoku","計上日入力","1","計上日・支払","148","1","1","(1|2)","計上日の入力方法を指定します。
1：手入力
2：プルダウン選択"
"keijou_hani_mae_A003","計上日範囲・前(請求書払い申請)","1","計上日・支払","149","1","1","(0|[1-9]\d{0,1})","計上日を何ヶ月前まで指定できるかを設定します。
0～99の範囲で設定してください。"
"keijou_hani_ato_A003","計上日範囲・後(請求書払い申請)","1","計上日・支払","150","1","1","(0|[1-9]\d{0,1})","計上日を何ヶ月後まで指定できるかを設定します。
0～99の範囲で設定してください。"
"keijou_hani_mae_A013","計上日範囲・前(支払依頼申請)","1","計上日・支払","151","1","1","(0|[1-9]\d{0,1})","計上日を何ヶ月前まで指定できるかを設定します。
0～99の範囲で設定してください。"
"keijou_hani_ato_A013","計上日範囲・後(支払依頼申請)","1","計上日・支払","152","1","1","(0|[1-9]\d{0,1})","計上日を何ヶ月後まで指定できるかを設定します。
0～99の範囲で設定してください。"
"keijou_hani_mae_A009","計上日範囲・前(自動引落伝票)","1","計上日・支払","153","1","1","(0|[1-9]\d{0,1})","計上日を何ヶ月前まで指定できるかを設定します。
0～99の範囲で設定してください。"
"keijou_hani_ato_A009","計上日範囲・後(自動引落伝票)","1","計上日・支払","154","1","1","(0|[1-9]\d{0,1})","計上日を何ヶ月後まで指定できるかを設定します。
0～99の範囲で設定してください。"
"keijou_hani_mae_A001","計上日範囲・前(経費立替精算)","1","計上日・支払","155","1","1","(0|[1-9]\d{0,1})","計上日を何ヶ月前まで指定できるかを設定します。
0～99の範囲で設定してください。"
"keijou_hani_ato_A001","計上日範囲・後(経費立替精算)","1","計上日・支払","156","1","1","(0|[1-9]\d{0,1})","計上日を何ヶ月後まで指定できるかを設定します。
0～99の範囲で設定してください。"
"keijou_hani_mae_A004","計上日範囲・前(出張旅費精算)","1","計上日・支払","157","1","1","(0|[1-9]\d{0,1})","計上日を何ヶ月前まで指定できるかを設定します。
0～99の範囲で設定してください。"
"keijou_hani_ato_A004","計上日範囲・後(出張旅費精算)","1","計上日・支払","158","1","1","(0|[1-9]\d{0,1})","計上日を何ヶ月後まで指定できるかを設定します。
0～99の範囲で設定してください。"
"keijou_hani_mae_A011","計上日範囲・前(海外出張旅費精算)","1","計上日・支払","159","1","1","(0|[1-9]\d{0,1})","計上日を何ヶ月前まで指定できるかを設定します。
0～99の範囲で設定してください。"
"keijou_hani_ato_A011","計上日範囲・後(海外出張旅費精算)","1","計上日・支払","160","1","1","(0|[1-9]\d{0,1})","計上日を何ヶ月後まで指定できるかを設定します。
0～99の範囲で設定してください。"
"keijou_hani_mae_A010","計上日範囲・前(交通費精算)","1","計上日・支払","161","1","1","(0|[1-9]\d{0,1})","計上日を何ヶ月前まで指定できるかを設定します。
0～99の範囲で設定してください。"
"keijou_hani_ato_A010","計上日範囲・後(交通費精算)","1","計上日・支払","162","1","1","(0|[1-9]\d{0,1})","計上日を何ヶ月後まで指定できるかを設定します。
0～99の範囲で設定してください。"
"furikomi_rule_A001","経費立替精算","0","振込日ルール適用","163","1","1","(0|1|2)","経費立替精算を、振込日ルールマスターによる振込日自動決定の対象とするかどうか。
0：対象としない
1：対象とする（日付指定）
2：対象とする（曜日指定）"
"furikomi_rule_A002","経費伺い申請（仮払申請）","0","振込日ルール適用","164","1","1","(0|1|2)","経費伺い申請（仮払申請）を、振込日ルールマスターによる振込日自動決定の対象とするかどうか。
0：対象としない
1：対象とする（日付指定）
2：対象とする（曜日指定）"
"furikomi_rule_A004","出張旅費精算","0","振込日ルール適用","165","1","1","(0|1|2)","出張旅費精算を、振込日ルールマスターによる振込日自動決定の対象とするかどうか。
0：対象としない
1：対象とする（日付指定）
2：対象とする（曜日指定）"
"furikomi_rule_A005","出張伺い申請（仮払申請）","0","振込日ルール適用","166","1","1","(0|1|2)","出張伺い申請（仮払申請）を、振込日ルールマスターによる振込日自動決定の対象とするかどうか。
0：対象としない
1：対象とする（日付指定）
2：対象とする（曜日指定）"
"furikomi_rule_A011","海外出張旅費精算","0","振込日ルール適用","167","1","1","(0|1|2)","海外出張旅費精算を、振込日ルールマスターによる振込日自動決定の対象とするかどうか。
0：対象としない
1：対象とする（日付指定）
2：対象とする（曜日指定）"
"furikomi_rule_A012","海外出張伺い申請（仮払申請）","0","振込日ルール適用","168","1","1","(0|1|2)","海外出張伺い申請（仮払申請）を、振込日ルールマスターによる振込日自動決定の対象とするかどうか。
0：対象としない
1：対象とする（日付指定）
2：対象とする（曜日指定）"
"furikomi_rule_A010","交通費精算","0","振込日ルール適用","169","1","1","(0|1|2)","交通費精算を、振込日ルールマスターによる振込日自動決定の対象とするかどうか。
0：対象としない
1：対象とする（日付指定）
2：対象とする（曜日指定）"
"furikomi_rule_A006","通勤定期申請","0","振込日ルール適用","170","1","1","(0|1|2)","通勤定期申請を、振込日ルールマスターによる振込日自動決定の対象とするかどうか。
0：対象としない
1：対象とする（日付指定）
2：対象とする（曜日指定）"
"ouin_format","押印枠　出力形式","0","帳票","171","1","1","([0-8]|[W]|[X])","押印枠の表示数を決定する。
0：押印枠非表示。
1～8：指定個数分の押印枠を表示。
X：申請者+承認者の数だけ押印枠を表示。ただし最大8枠まで。
W：合議部署を含めたすべての承認者分の押印枠を表示。"
"ouin_naiyou","押印枠　表示内容","0","帳票","172","1","1","[0-3]","押印枠の名称に表示する内容を決定する。
0：非表示
1：役割
2：ユーザー名
3：処理権限名"
"inei","印影（画像）表示","0","帳票","173","1","1","(0|1)","印影（画像）を表示するかしないかを指定します。
0：表示しない
1：表示する"
"ouin_size","押印枠サイズ","1","帳票","174","1","1","[1-2]","押印枠のサイズを指定します。
1：大
2：小"
"filename_out","添付ファイルのファイル名出力","0","帳票","175","1","1","(0|1)","添付ファイルのファイル名を申請書帳票に出力するか。
0：しない
1：する"
"sokyu_insatsu","遡及日適用印刷機能利用","0","帳票","176","1","1","(0|1)","遡及日適用印刷機能を利用するかどうか。
0：しない
1：する"
"keihimeisai_bumon","経費明細一覧に部門を出力する","0","帳票","177","1","1","(0|1)","経費明細一覧に部門を出力するかどうか。
0：表示しない
1：表示する"
"keihimeisai_edano","経費明細一覧に枝番を出力する","0","帳票","178","1","1","(0|1)","経費明細一覧に枝番を出力するかどうか。
0：表示しない
1：表示する"
"keihimeisai_security_psettei","経費明細一覧セキュリティパターン設定","1","帳票","179","1","1","(1|2)","経費明細一覧参照時のセキュリティパターンの設定。
1：ユーザー毎に設定する
2：所属部門毎に設定する"
"tenpu_check_A001","経費立替精算　添付ファイルチェック","0","添付ファイル","180","1","1","(0|1)","領収書・請求書等がチェックオンの明細行がある場合、添付ファイルのチェックを行うかどうか。
0：チェックしない
1：チェックする"
"shouhyou_shorui_default_A001","経費立替精算　領収書・請求書等デフォルト値","0","添付ファイル","181","1","1","(0|1)","経費立替精算の領収書・請求書等のデフォルト設定。
0：なし
1：あり"
"tenpu_check_A004","出張旅費精算　添付ファイルチェック","0","添付ファイル","182","1","1","(0|1)","領収書・請求書等がチェックオンの明細行がある場合、添付ファイルのチェックを行うかどうか。
0：チェックしない
1：チェックする"
"shouhyou_shorui_default_A004","出張旅費精算　領収書・請求書等デフォルト値","0","添付ファイル","183","1","1","(0|1)","出張旅費精算の領収書・請求書等のデフォルト設定。
0：なし
1：あり"
"tenpu_check_A011","海外出張旅費精算　添付ファイルチェック","0","添付ファイル","184","1","1","(0|1)","領収書・請求書等がチェックオンの明細行がある場合、添付ファイルのチェックを行うかどうか。
0：チェックしない
1：チェックする"
"shouhyou_shorui_default_A011","海外出張旅費精算　領収書・請求書等デフォルト値","0","添付ファイル","185","1","1","(0|1)","海外出張旅費精算の領収書・請求書等のデフォルト設定。
0：なし
1：あり"
"tenpu_check_A010","交通費精算　添付ファイルチェック","0","添付ファイル","186","1","1","(0|1)","領収書・請求書等がチェックオンの明細行がある場合、添付ファイルのチェックを行うかどうか。
0：チェックしない
1：チェックする"
"shouhyou_shorui_default_A010","交通費精算　領収書・請求書等デフォルト値","0","添付ファイル","187","1","1","(0|1)","交通費精算の領収書・請求書等のデフォルト設定。
0：なし
1：あり"
"tenpu_check_A003","請求書払い申請　添付ファイルチェック","0","添付ファイル","188","1","1","(0|1)","領収書・請求書等がありの場合、添付ファイルのチェックを行うかどうか。
0：チェックしない
1：チェックする"
"shouhyou_shorui_default_A003","請求書払い申請　領収書・請求書等デフォルト値","0","添付ファイル","189","1","1","(0|1)","請求書払い申請の領収書・請求書等のデフォルト設定。
0：なし
1：あり"
"tenpu_check_A013","支払依頼申請　添付ファイルチェック","0","添付ファイル","190","1","1","(0|1)","領収書・請求書等がありの場合、添付ファイルのチェックを行うかどうか。
0：チェックしない
1：チェックする"
"shouhyou_shorui_default_A013","支払依頼申請　領収書・請求書等デフォルト値","0","添付ファイル","191","1","1","(0|1)","支払依頼申請の領収書・請求書等のデフォルト設定。
0：なし
1：あり"
"tenpu_denpyou_jidou_flg","添付伝票に仮払案件を自動的に追加","0","添付伝票","192","1","1","(0|1)","仮払案件選択時、自動的に添付伝票にも選択するかどうか。
0：しない
1：する"
"sashihiki_name","差引項目名称","","出張","193","1","0","^.{0,10}$","国内向け出張旅費精算および伺い申請の日当・宿泊費等の小計から差引かれる金額単価の名称。（10文字以内）"
"sashihiki_tanka","差引単価","0","出張","194","1","1","(0|[1-9]\d{0,5})","国内向け出張旅費精算および伺い申請の日当・宿泊費等の小計から差引かれる金額単価。（0～999999）"
"sashihiki_name_kaigai","差引項目名称（海外）","","出張","195","1","0","^.{0,10}$","海外向け出張旅費精算および伺い申請の日当・宿泊費等の小計から差引かれる金額単価の名称。（10文字以内）"
"sashihiki_tanka_kaigai","差引単価（海外）邦貨","0","出張","196","1","1","(0|[1-9]\d{0,5})","海外向け出張旅費精算および伺い申請の日当・宿泊費等の小計から差引かれる金額単価(邦貨)。（0～999999）"
"sashihiki_tanka_kaigai_gaika_heishu","差引単価（海外）外貨","","出張","197","1","0","([a-zA-Z0-9]{1,4})","海外向け出張旅費精算および伺い申請の日当・宿泊費等の小計から差引かれる金額単価(外貨)の幣種コード。"
"sashihiki_tanka_kaigai_gaika","差引単価（海外）外貨","","出張","198","1","0","(0|[1-9]\d{0,5})(\.\d{0,2})?","海外向け出張旅費精算および伺い申請の日当・宿泊費等の小計から差引かれる金額単価(外貨)。（0.00～999999.99）"
"keihi_shinsei_kikan_check_nissuu","申請期間チェック日数","0","経費伺い（仮払）運用方法","199","1","1","(0|[1-9]\d{0,2})","申請期間チェック用の日数を指定します(1～999)。
0：使用しない"
"keihi_shinsei_kikan_check_mongon","申請期間チェック文言","申請が<DAY>日以内です！","経費伺い（仮払）運用方法","200","1","1","","申請期間チェック用の文言を指定します。
<DAY>：申請期間チェック日数で指定した日数"
"keihi_karibarai_sentaku_seigyo","仮払選択制御","2","経費伺い（仮払）運用方法","201","1","1","(0|1|2)","経費伺い申請(仮払申請)で仮払の表示を制御します。
0：「仮払なし」のみ選択可能
1：「仮払あり」のみ選択可能
2：「仮払あり・なし」両方とも選択可能"
"shinsei_kikan_check_nissuu","申請期間チェック日数","0","出張伺い（仮払）運用方法","202","1","1","(0|[1-9]\d{0,2})","申請期間チェック用の日数を指定します(1～999)。
0：使用しない"
"shinsei_kikan_check_mongon","申請期間チェック文言","申請が<DAY>日以内です！","出張伺い（仮払）運用方法","203","1","1","","申請期間チェック用の文言を指定します。
<DAY>：申請期間チェック日数で指定した日数"
"karibarai_sentaku_seigyo","仮払選択制御","2","出張伺い（仮払）運用方法","204","1","1","(0|1|2)","出張伺い申請(仮払申請)で仮払の表示を制御します。
0：「仮払なし」のみ選択可能
1：「仮払あり」のみ選択可能
2：「仮払あり・なし」両方とも選択可能"
"kaigai_shinsei_kikan_check_nissuu","申請期間チェック日数","0","海外出張伺い（仮払）運用方法","205","1","1","(0|[1-9]\d{0,2})","申請期間チェック用の日数を指定します(1～999)。
0：使用しない"
"kaigai_shinsei_kikan_check_mongon_gai_","申請期間チェック文言","申請が<DAY>日以内です！","海外出張伺い（仮払）運用方法","206","1","1","","申請期間チェック用の文言を指定します。
<DAY>：申請期間チェック日数で指定した日数"
"kaigai_karibarai_sentaku_seigyo_gai_","仮払選択制御","2","海外出張伺い（仮払）運用方法","207","1","1","(0|1|2)","海外出張伺い申請(仮払申請)で仮払の表示を制御します。
0：「仮払なし」のみ選択可能
1：「仮払あり」のみ選択可能
2：「仮払あり・なし」両方とも選択可能"
"yosan_comment_yosannai","予算チェック:判定コメント・予算内","◎","予算執行","208","1","1","^.{1,15}$","チェックダイアログの判定欄に表示されるコメント。(15文字)"
"yosan_comment_chouka","予算チェック:判定コメント・超過","▲：コメントが必要です。","予算執行","209","1","1","^.{1,15}$","チェックダイアログの判定欄に表示されるコメント。(15文字)"
"yosan_chouka_hantei","予算チェック:超過判定％","100","予算執行","210","1","1","(0|[1-9]\d{0,1}|100)","実績が予算の一定比率を超えたら超過と判定しコメントを強制する。
(コメントしないと申請できない)
0：超過判定なし
1～100：指定比率を超えたら超過を判定する"
"yosan_yosan_no","予算チェック:予算番号","1","予算執行","211","1","1","[1-4]","会計システムと連動する予算番号を指定します。"
"kian_comment_yosannai","起案チェック:判定コメント・予算内","◎","予算執行","212","1","1","^.{1,15}$","チェックダイアログの判定欄に表示されるコメント。(15文字)"
"kian_comment_chouka","起案チェック:判定コメント・超過","▲：コメントが必要です。","予算執行","213","1","1","^.{1,15}$","チェックダイアログの判定欄に表示されるコメント。(15文字)"
"kian_chouka_hantei","起案チェック:超過判定％","100","予算執行","214","1","1","(0|[1-9]|[1-9]\d|100)","実績が予算の一定比率を超えたら超過と判定しコメントを強制する。
(コメントしないと申請できない)
0：超過判定なし
1～100：指定比率を超えたら超過を判定する"
"yosan_security_pattern","セキュリティパターン","","予算執行","215","1","0","\d{1,4}","予算執行管理の対象となる科目と部門が設定されている会計システムのセキュリティパターン番号を登録します。"
"gougi_yosan_kakunin","合議部署の予算確認設定","0","予算執行","216","1","1","(0|1)","合議部署メンバーに予算・起案の詳細参照を許可するか。
0：しない
1：する"
"yosan_check_tani","予算チェック粒度","0","予算執行","217","1","0","(0|1)","予算および起案金額のチェック粒度
0：部門単位
1：部門、科目単位"
"yosan_check_kikan","予算チェック期間","0","予算執行","218","1","0","(0|1)","予算のチェック期間を指定する。
0：通年
1：期首～予算執行対象月まで"
"yosan_kian_comment","予算・起案チェックコメント表示制御","0","予算執行","219","1","1","(0|1)","予算・起案チェックコメントを帳票に表示させるかどうか指定する。
0：表示しない
1：表示する"
"manekin_name","控除項目　項目名称","","支払依頼申請","220","1","0","","控除項目の項目名。"
"manekin_cd","控除項目　勘定科目コード","","支払依頼申請","221","1","0","\d{1,6}","控除項目の仕訳を作成する際に必要な勘定科目コード。"
"manekin_edaban","控除項目　勘定科目枝番コード","","支払依頼申請","222","1","0","\d{1,12}","控除項目の仕訳を作成する際に必要な勘定科目枝番コード。"
"manekin_bumon","控除項目　負担部門コード","","支払依頼申請","223","1","0","\d{1,8}","控除項目の仕訳を作成する際に必要な負担部門コード。"
"ichigen_cd","一見先　取引先コード","","支払依頼申請","224","1","0","\d{1,12}","一見取引先を表す取引先コード。"
"ichigen_tesuuryou","一見先　振込手数料","","支払依頼申請","225","1","0","\d{1,4}(,)\d{1,4}(,)\d{1,4}(,)\d{1,4}","一見先取引先への振込手数料(税込)
以下を①,②,③,④形式で入力
①同行　3万円未満
②同行　3万円以上
③他行　3万円未満
④他行　3万円以上
例)324,540,648,864"
"ichigen_tesuuryou_kamoku_cd","一見先　振込手数料勘定科目コード","","支払依頼申請","226","1","0","\d{1,6}","一見先取引先への振込手数料仕訳を作成する際に必要な勘定科目コード"
"ichigen_tesuuryou_edaban_cd","一見先　振込手数料勘定科目枝番コード","","支払依頼申請","227","1","0","\d{1,12}","一見先取引先への振込手数料仕訳を作成する際に必要な勘定科目枝番コード"
"ichigen_tesuuryou_bumon_cd","一見先　振込手数料負担部門コード","","支払依頼申請","228","1","0","(\d{1,8}|<FUTAN>|<DAIHYOUBUMON>)","一見先取引先への振込手数料仕訳を作成する際に必要な負担部門コード
任意部門を指定する場合、「<FUTAN>」を入力。
代表部門を指定する場合、「<DAIHYOUBUMON>」を入力。"
"ichigen_tesuuryou_bumon_cd_nini_bumon_hantei","一見先　振込手数料負担部門コードの任意部門の判断基準","1","支払依頼申請","229","1","1","(1|2)","一見先　振込手数料負担部門コードに任意部門を指定する場合、どの明細の負担部門を使用するか。
1：金額最大値の明細
2：先頭行の明細"
"kashikatakamoku_cd_mibarai_futeiki","未払い不定期　貸方科目コード","","支払依頼申請","230","1","0","\d{1,6}","未払い不定期に振分ける貸方科目コード"
"kashikatakamoku_cd_mibarai_teiki","未払い定期　　貸方科目コード","","支払依頼申請","231","1","0","\d{1,6}","未払い定期に振分ける貸方科目コード"
"kashikatakamoku_cd_setsubi_mibarai","設備未払い　　貸方科目コード","","支払依頼申請","232","1","0","\d{1,6}","設備未払いに振分ける貸方科目コード"
"bumon_cd_ketasuu","部門コード桁数","8","その他","233","1","1","[4-8]","所属部門の部門コードの桁数。
登録や更新時にこの定義の桁数でのみ登録可能とする。
4～8を設定する。"
"record_num_per_page","１ページ表示件数","50","その他","234","1","1","[1-9]\d{0,2}","一覧画面の1ページ表示可能件数（1～999）。"
"record_num_per_page_torihikisaki","１ページ表示件数(取引先選択)","50","その他","235","1","1","[1-9]\d{0,3}","取引先選択子画面の1ページ表示可能件数（1～9999）。"
"file_num_for_download","ダウンロードファイル件数","300","その他","236","1","1","[1-9]\d{0,3}","ファイルの一括ダウンロード最大件数（1～9999）。"
"data_hozon_nissuu","データ保存日数(WF一般)","3000","その他","237","1","0","[1-9]\d{2,3}","データをどれだけ保存するか(WF一般)を決める基準日数（100～9999）。
削除しない場合はブランク。"
"data_hozon_nissuu_log","データ保存日数(ログ)","3000","その他","238","1","0","[1-9]\d{2,3}","データをどれだけ保存するか(ログ)を決める基準日数（100～9999）。
削除しない場合はブランク。"
"kinyukikan_cd_yuucho","金融機関コード(郵貯)","9900","その他","239","0","0","\d{4}","郵貯銀行を表す金融機関コード。半角数字4桁。
基本的にはデフォルトのままでよい。"
"dbdump_url","DBバックアップファイルパス","C:\eteam\dbdump","その他","240","2","1","","DBダンプの格納先URL。
バックアップ運用時に使用する。"
"tenant_max_users_num","テナント最大ユーザー数","5","その他","241","2","1","[1-9]\d{0,5}","テナント内で作成可能なユーザー数の上限。
1～999999"
"hyouji_kaisha_num","法人名","","その他","242","1","0","^.{0,20}$","ヘッダに表示する法人名。
20文字以内で設定する。
空にした場合、法人名は表示されません。"
"torihiki_settei","取引コードの設定可否","0","その他","243","1","1","(0|1)","取引登録時に、取引コードを設定可能かどうか。
0：不可能
1：可能"
"user_info_henkou","ユーザー情報の変更可否","1","その他","244","1","1","(0|1)","一般ユーザーによる社員番号、ユーザー名の変更が可能かどうか。
0：不可能
1：可能"
"houka_kansan_hasuu","邦貨換算端数処理方法","0","その他","245","1","1","(0|1|2)","外貨から邦貨へ換算する際の端数処理。
オプション機能(外貨入力)を有効にしていない場合は影響しません。
0：切り捨て
1：切り上げ
2：四捨五入"
"futan_bumon_shukei_filter","負担部門選択時に集計部門による制限を行う","0","その他","246","1","1","(0|1)","負担部門選択ダイアログにおいて、
集計部門コードでの絞込機能を有効にするか。
有効にした場合、利用許可されている集計部門配下の負担部門しか
選択できなくなる。
0：無効
1：有効"
"tenpu_size_seigen","添付ファイル容量","0","その他","247","1","1","(0|[1-9]\d{0,2})","1つの申請書に添付できるファイル容量（合計）を指定します。
※1回のアップロードで添付可能なファイルの上限は20MB固定です。
0：制限しない。
1～999：指定したサイズ(MB)に制限する。"
